,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData
241,СУЩЕВСКИЙ ДВОРИК,637387331,кафе,Северо-Восточный административный округ,район Марьина Роща,"город Москва, 2-й Вышеславцев переулок, дом 17",48,37.60662174463174,55.790409068697514,"{type=Point, coordinates=[37.60662174463174, 55.79040906869751]}"
243,Кофейня Авеню,637387499,кафе,Северо-Восточный административный округ,Алексеевский район,"город Москва, улица Бориса Галушкина, дом 10",38,37.65310449562202,55.82426253768963,"{type=Point, coordinates=[37.653104495622024, 55.82426253768963]}"
252,Кафе «PRIME CAFE»,637387784,кафе,Центральный административный округ,Пресненский район,"город Москва, Большая Никитская улица, дом 24/1, строение 1",80,37.60142330208976,55.75730102173136,"{type=Point, coordinates=[37.60142330208976, 55.75730102173136]}"
253,Шоколадница,637387840,кафе,Центральный административный округ,Пресненский район,"город Москва, Большая Никитская улица, дом 24/1, строение 1",50,37.6053925977776,55.7567742226206,"{type=Point, coordinates=[37.6053925977776, 55.7567742226206]}"
254,Кафе «Лавка и кафе студии Лебедева»,637387867,кафе,Центральный административный округ,Пресненский район,"город Москва, Большая Никитская улица, дом 35",30,37.59507980818415,55.75722070894746,"{type=Point, coordinates=[37.595079808184146, 55.75722070894746]}"
255,КОТИКИЛЮДИ,637387888,кафе,Центральный административный округ,Мещанский район,"город Москва, улица Гиляровского, дом 17",40,37.630181524663485,55.776582833268186,"{type=Point, coordinates=[37.630181524663485, 55.776582833268186]}"
256,Шантимель,637387920,кафе,Центральный административный округ,Мещанский район,"город Москва, улица Гиляровского, дом 60, строение 1",20,37.63303984171875,55.787471046869776,"{type=Point, coordinates=[37.63303984171875, 55.787471046869776]}"
258,ХачапуриТверскя,637388050,кафе,Центральный административный округ,Тверской район,"город Москва, Большой Гнездниковский переулок, дом 10",76,37.605514157144995,55.7634073870805,"{type=Point, coordinates=[37.605514157145, 55.7634073870805]}"
259,Get Lucky,637388076,кафе,Центральный административный округ,Тверской район,"город Москва, Малый Гнездниковский переулок, дом 9, строение 7",30,37.60673218161883,55.76295403573571,"{type=Point, coordinates=[37.60673218161883, 55.76295403573571]}"
261,МУ-МУ,637388169,кафе,Центральный административный округ,Тверской район,"город Москва, Малый Гнездниковский переулок, дом 9, строение 7",120,37.606685422193905,55.7628402244174,"{type=Point, coordinates=[37.6066854221939, 55.7628402244174]}"
263,Хинкальная,637388208,кафе,Центральный административный округ,район Арбат,"город Москва, Гоголевский бульвар, дом 23",30,37.59924048574482,55.74805863982528,"{type=Point, coordinates=[37.59924048574483, 55.748058639825274]}"
