,NAME,MAN_MADE,LEISURE,AMENITY,OFFICE,SHOP,TOURISM,SPORT,OSM_TYPE,OSM_ID,geometry
38426,Хинкальная,,,cafe,,,,,node,5302313095,POINT (37.6638224 55.7308785)
38430,Папа Джонс,,,cafe,,,,,node,5303500132,POINT (37.5910306 55.6051047)
38432,Макдоналдс,,,fast_food,,,,,node,5301815598,POINT (37.6076085 55.7185199)
38455,Хинкальная,,,cafe,,,,,node,5302319359,POINT (37.6642383 55.7307358)
38462,TigerBunny,,,cafe,,,,,node,5300886488,POINT (37.5923393 55.7627998)
38474,,,,fast_food,,,,,node,5300515724,POINT (37.730588 55.7121732)
38492,Домино’c Пицца,,,fast_food,,,,,node,5300413922,POINT (37.7298742 55.7139075)
38494,Универ,,,fast_food,,,,,node,5300478463,POINT (37.5714827 55.8353132)
38517,Волконский,,,cafe,,,,,node,5299273998,POINT (37.5178068 55.6643215)
38527,Stone Crab,,,restaurant,,,,,node,5299436030,POINT (37.5723812 55.7813397)
38529,Донэр,,,fast_food,,,,,node,5298529251,POINT (37.5764488 55.8194242)
38564,Даблби,,,cafe,,,,,node,5292752082,POINT (37.5639903 55.7334125)
38567,,,,fast_food,,,,,node,5298529253,POINT (37.5764903 55.8195048)
38569,Twins Wine Space,,,restaurant,,,,,node,5299436029,POINT (37.625505 55.7584755)
38575,Шаурма,,,fast_food,,,,,node,5292057853,POINT (37.7518242 55.7587057)
38579,Выпечка из тандыра,,,fast_food,,,,,node,5292062585,POINT (37.7515162 55.7586518)
38590,Даблби,,,cafe,,,,,node,5292752101,POINT (37.5897657 55.7728789)
38603,SkuratovCoffee,,,cafe,,,,,node,5290618379,POINT (37.6329991 55.7780649)
38611,,,,fast_food,,,,,node,5289809128,POINT (37.7663582 55.743256)
38625,Verde,,,restaurant,,,,,node,5290508970,POINT (37.5893301 55.765354)
38626,Ем-поем,,,cafe,,tobacco,,,node,5289890805,POINT (37.6271896 55.7233796)
38627,Столовая,,,cafe,,,,,node,5289100427,POINT (37.6491072 55.8025482)
38634,,,,ice_cream,,,,,node,5289890255,POINT (37.625982 55.7255371)
38645,,,,fast_food,,,,,node,5289760469,POINT (37.7645518 55.7379987)
38647,,,,fast_food,,,,,node,5290442709,POINT (37.7309185 55.6553782)
38686,Правда Кофе,,,fast_food,,,,,node,5283244160,POINT (37.5324887 55.7661628)
38687,Правда Кофе,,,fast_food,,,,,node,5283244158,POINT (37.5662148 55.7568259)
38694,Правда Кофе,,,fast_food,,,,,node,5283244136,POINT (37.583514 55.7813327)
38695,Правда Кофе,,,fast_food,,,,,node,5283244170,POINT (37.6961999 55.717077)
38698,Правда Кофе,,,fast_food,,,,,node,5283244157,POINT (37.5955045 55.752272)
38699,Правда Кофе,,,fast_food,,,,,node,5283244156,POINT (37.6789011 55.7469583)
38700,Правда Кофе,,,fast_food,,,,,node,5283244388,POINT (37.7124596 55.7962182)
38702,Правда Кофе,,,fast_food,,,,,node,5283244167,POINT (37.6248854 55.7096311)
38703,Правда Кофе,,,fast_food,,,,,node,5283244166,POINT (37.622914 55.7355465)
38707,Правда Кофе,,,fast_food,,,,,node,5283244390,POINT (37.7671337 55.7046697)
38708,Правда Кофе,,,fast_food,,,,,node,5283244137,POINT (37.57884 55.7849415)
38714,Удача,,,cafe,,,,,node,5281894772,POINT (37.1040729 55.2626325)
38718,Правда Кофе,,,fast_food,,,,,node,5283244155,POINT (37.6561692 55.7473233)
38720,Правда Кофе,,,fast_food,,,,,node,5283244151,POINT (37.5842285 55.7914006)
38728,Правда Кофе,,,fast_food,,,,,node,5283244152,POINT (37.5855254 55.8059142)
38759,KFC,,,fast_food,,,,,node,5279925073,POINT (37.5761103 55.761208)
38775,Jon's friends,,,cafe,,,,,node,5278007553,POINT (37.5740543 55.6871962)
38780,OneBucksCoffee,,,fast_food,,,,,node,5273927797,POINT (37.7191897 55.7836514)
38783,Буффет,,,restaurant,,,,,node,5277156633,POINT (37.5943238 55.8104351)
38784,OneBucksCoffee,,,fast_food,,,,,node,5273927791,POINT (37.6204786 55.7718103)
38785,OneBucksCoffee,,,fast_food,,,,,node,5273927787,POINT (37.5994849 55.7531958)
38787,OneBucksCoffee,,,fast_food,,,,,node,5273927796,POINT (37.5909179 55.7362049)
38793,OneBucksCoffee,,,fast_food,,,,,node,5273927786,POINT (37.6113448 55.7289848)
38798,Макдоналдс,,,fast_food,,,,,node,5274658821,POINT (37.6630279 55.8702923)
38809,OneBucksCoffee,,,fast_food,,,,,node,5273927789,POINT (37.6530325 55.7113378)
38812,800 Contemporary Steak,,,restaurant,,,,,node,5271859469,POINT (37.592196 55.7627305)
38835,OneBucksCoffee,,,fast_food,,,,,node,5273927798,POINT (37.7923457 55.7177458)
38846,WakeCup Coffee,,,cafe,,,,,node,5270215509,POINT (37.652143 55.7112259)
38847,WakeCup Coffee,,,cafe,,,,,node,5270204954,POINT (37.6687599 55.7527258)
38878,WakeCup Coffee,,,cafe,,,,,node,5270221021,POINT (37.5605676 55.7959289)
38891,Сити,,,cafe,,,,,node,5271066621,POINT (37.5063705 55.6518085)
38928,Папа Джонс,,,cafe,,,,,node,5264704517,POINT (37.6026379 55.76995)
38974,Раковая на Тишинке,,,pub,,,,,node,5260252116,POINT (37.6498836 55.7355805)
38978,Я любимый,,,fast_food,,,,,node,5260928916,POINT (37.5999758 55.7891235)
38979,,,,bar,,alcohol,,,node,5259834668,POINT (37.7253297 55.8036351)
38980,Китайская забегаловка,,,cafe,,,,,node,5260252117,POINT (37.5598499 55.7505376)
38994,Pizzamento,,,restaurant,,,,,node,5260314980,POINT (37.6248425 55.7600269)
38996,Шардам,,,cafe,,,,,node,5259842445,POINT (37.5817076 55.7117336)
38997,Insight,,,restaurant,,,,,node,5260252119,POINT (37.534031 55.7492847)
39009,Garret,,,cafe,,,,,node,5264704511,POINT (37.5055137 55.6754534)
39024,Крошка Картошка,,,fast_food,,,,,node,5255971123,POINT (37.7069071 55.7468918)
39030,Рубим Бургер,,,fast_food,,,,,node,5259292658,POINT (37.5837639 55.791756)
39061,Теремок,,,fast_food,,,,,node,5255960121,POINT (37.706692 55.7468715)
39079,Шаурма,,,fast_food,,,,,node,5253727921,POINT (37.7325957 55.7791581)
39109,,,,fast_food,,,,,node,5253040406,POINT (37.5458971 55.8639547)
39122,,,,fast_food,,,,,node,5253041142,POINT (37.5543098 55.872992)
39148,Nanika,,,fast_food,,,,,node,5252559508,POINT (37.6099664 55.7272636)
39166,Бутер Бар,,,fast_food,,,,,node,5254420521,POINT (37.6558995 55.7771776)
39169,Кофе с собой,,,fast_food,,,,,node,5250578592,POINT (37.5176981 55.804888)
39171,Донер Кебаб,,,fast_food,,,,,node,5252050827,POINT (37.6027597 55.6607527)
39194,BB&Burgers,,,fast_food,,,,,node,5251530249,POINT (37.5331355 55.7903776)
39206,,,,fast_food,,,,,node,5249589550,POINT (37.5838275 55.7752402)
39209,Brooklyn coffee,,,cafe,,,,,node,5249589175,POINT (37.6030388 55.7610758)
39210,Veladora,,,bar,,,,,node,5249589168,POINT (37.6393171 55.7578771)
39223,Cup'n'Cup,,,cafe,,,,,node,5249589551,POINT (37.5855938 55.7783515)
39229,Угол,,,cafe,,,,,node,5250213591,POINT (37.5753614 55.7763909)
39250,,,,fast_food,,,,,node,5249478739,POINT (37.7380812 55.6211819)
39263,,,,fast_food,,,,,node,5247514525,POINT (37.7424588 55.6510621)
39265,АртКафе,,,cafe,,,,,node,5247492529,POINT (37.7421516 55.6519536)
39268,Суши Wok,,,fast_food,,convenience,,,node,5250711621,POINT (37.6628169 55.6788213)
39270,Токио рамен,,,cafe,,,,,node,5247522108,POINT (37.5855415 55.7767608)
39271,Bla-Bla Bar,,,bar,,,,,node,5247522107,POINT (37.5853081 55.7768838)
39290,Cofix,,,fast_food,,,,,node,5247146609,POINT (37.64542 55.7589946)
39295,,,,fast_food,,,,,node,5247391904,POINT (37.8125838 55.793289)
39319,Парма,,,cafe,,,,,node,5246030823,POINT (37.5085742 55.7037605)
39327,Шаурма,,,fast_food,,,,,node,5245965522,POINT (37.5460621 55.6870798)
39349,Бургер Кинг,,,fast_food,,,,,node,5244716462,POINT (37.5175244 55.5243638)
39350,Кура,,,cafe,,,,,node,5244465231,POINT (37.6206852 55.8164057)
39367,Вареничная №1,,,restaurant,,,,,node,5244167441,POINT (37.585628 55.7758783)
39401,Hygge,,,cafe,,,,,node,5242833083,POINT (37.4934196 55.8406736)
39416,Хачапуридзе,,,fast_food,,,,,node,5242684125,POINT (37.5891209 55.7532753)
39422,Plan B,,,cafe,,,,,node,5244167450,POINT (37.6074994 55.7640464)
39429,,,,fast_food,,,,,node,5242833076,POINT (37.4930681 55.8422317)
39432,Чайхана,,,cafe,,,,,node,5242833082,POINT (37.4895063 55.8413505)
39438,Страна Суши,,,restaurant,,,,,node,5241045500,POINT (37.4899783 55.8802203)
39445,Бульварка,,,pub,,,,,node,5242594822,POINT (37.5899309 55.7733801)
39475,Twins Garden,,,restaurant,,,,,node,5240078595,POINT (37.6107574 55.7661359)
39476,Masters & Margaritas,,,restaurant,,,,,node,5240078594,POINT (37.5969483 55.7633161)
39487,Simple,,,bar,,,,,node,5240078573,POINT (37.620667 55.7613052)
39489,Buba by Sumosan,,,restaurant,,,,,node,5240078570,POINT (37.5846416 55.7355752)
39530,Новоарбатский фуд-плейс,,,food_court,,,,,node,5240078571,POINT (37.5955555 55.7522071)
39534,Додо,,,fast_food,,,,,node,5240008867,POINT (37.4017156 55.7197557)
39570,,,,fast_food,,,,,node,5239710214,POINT (37.5829806 55.8059293)
39666,Коференция,,,fast_food,,,,,node,5238219624,POINT (37.6119103 55.7926876)
39670,,,,ice_cream,,,,,node,5236079488,POINT (37.521828 55.6447312)
39672,Смарт Кофе,,,cafe,,coffee,,,node,5235895623,POINT (37.6240781 55.8373586)
39678,Traveler’s Coffee,,,cafe,,,,,node,5235387421,POINT (37.6608058 55.7581054)
39723,Cantina City,,,restaurant,,,,,node,5232796004,POINT (37.5208967 55.805113)
39732,Крошка Картошка,,,fast_food,,,,,node,5232539524,POINT (37.5530556 55.6700168)
39746,Les,,,cafe,,,,,node,5234551605,POINT (37.6571149 55.7593991)
39756,Burgers and Crabs,,,restaurant,,,,,node,5232473519,POINT (37.5517456 55.7612607)
39763,Pizza Hut,,,fast_food,,,,,node,5232309438,POINT (37.8250909 55.7231306)
39768,Донер кебаб,,,fast_food,,,,,node,5232148415,POINT (37.5425651 55.8984802)
39782,Изумруд,,,bar,,,,billiards,node,5231336181,POINT (37.7436429 55.6456544)
39803,Les,,,cafe,,,,,node,5234551604,POINT (37.6746431 55.776613)
39813,Одуван,,,restaurant,,,,,node,5230991776,POINT (37.5998873 55.7505852)
39814,Суши-Маркет,,,fast_food,,,,,node,5226958268,POINT (37.7411339 55.6590337)
39827,Чайхона № 1,,,restaurant,,,,,node,5228130872,POINT (37.5948662 55.7374077)
39831,Оптимист,,,restaurant,,,,,node,5228425876,POINT (37.580169 55.7794844)
39844,Бакинский бульвар,,,restaurant,,,,,node,5228130835,POINT (37.5958411 55.7368845)
39845,Вилдшвайн,,,pub,,,,,node,5226655823,POINT (37.5004859 55.8168134)
39848,Европа,,,restaurant,,,,,node,5226653706,POINT (37.5058597 55.807815)
39937,Crabber,,,restaurant,,,,,node,5223010962,POINT (37.5362009 55.7464647)
39950,Келья,,,pub,,,,,node,5221942792,POINT (37.5985984 55.7470897)
39969,Еще парочку,,,pub,,,,,node,5221566274,POINT (37.7577808 55.6541645)
39973,Big Wine Freaks,,,bar,,,,,node,5223010979,POINT (37.5851465 55.758903)
39997,,,,fast_food,,,,,node,5220577416,POINT (37.4366158 55.8271563)
39998,Пироговая Штолле,,,cafe,,,,,node,5220577330,POINT (37.597197 55.7519551)
40006,Джон Гилройс,,,pub,,,,,node,5221162950,POINT (37.7527263 55.6647624)
40011,Столовая,,,cafe,,,,,node,5221239122,POINT (37.4086871 55.8355069)
40012,Café 1892,,,restaurant,,,,,node,5220093363,POINT (37.6103224 55.7511226)
40030,Ая Ганга,,,cafe,,,,,node,5218841573,POINT (37.6317854 55.7651457)
40034,Pinsa Heroes,,,cafe,,,,,node,5219769823,POINT (37.6375374 55.7545422)
40039,Правда Кофе,,,fast_food,,,,,node,5219790421,POINT (37.6673485 55.7789479)
40068,Хлеб Насущный,,,cafe,,bakery,,,node,5218234047,POINT (37.5999685 55.7679793)
40092,crazy mix,,,restaurant,,,,,node,5217712023,POINT (37.650752 55.7668061)
40122,Биркоин,,,bar,,alcohol,,,node,5217514321,POINT (37.5253903 55.6453349)
40140,,,,cafe,,,,,node,5216482378,POINT (37.5001064 55.7764161)
40141,Донер кебаб,,,fast_food,,,,,node,5217155867,POINT (37.5126434 55.8073265)
40155,Столовая,,,cafe,,,,,node,5217150864,POINT (37.6352482 55.7589826)
40156,Шаурмидзе,,,fast_food,,,,,node,5217150829,POINT (37.633207 55.7574035)
40165,Burger Heroes,,,cafe,,,,,node,5216004765,POINT (37.6195653 55.7733092)
40184,Дружба,,,restaurant,,,,,node,5216004764,POINT (37.5615156 55.7557542)
40196,,,,fast_food,,,,,node,5215550423,POINT (37.5238384 55.7785054)
40202,BB&Burgers,,,cafe,,,,,node,5216004767,POINT (37.5939855 55.7715202)
40218,Coffee point,,,cafe,,,,,node,5214706764,POINT (37.6117274 55.7113068)
40227,Волконский,,,cafe,,,,,node,5214269622,POINT (37.5258318 55.741586)
40261,СТОЛОВАЯ страховая компания ВСК ООО СТОЛИЦА,,,cafe,,,,,node,5214537521,POINT (37.4479017 55.7566619)
40272,,,,cafe,,,,,node,5213195302,POINT (37.5561377 55.7121659)
40275,Prime,,,cafe,,,,,node,5212682321,POINT (37.6094437 55.7207688)
40282,Котлетная лавка Фаршмаг,,,fast_food,,,,,node,5211196194,POINT (37.5116423 55.8075586)
40291,Лепешки из тандыра,,,fast_food,,,,,node,5210012929,POINT (37.5482411 55.5471876)
40294,На Курсовом,,,cafe,,,,,node,5210562428,POINT (37.6052509 55.7405241)
40320,Пекарня,,,fast_food,,,,,node,5209115770,POINT (37.7100183 55.7311325)
40321,Бургерная,,,cafe,,,,,node,5211031121,POINT (37.623096 55.8221846)
40340,Мясо в лаваше,,,fast_food,,,,,node,5209087721,POINT (37.6569457 55.7732734)
40343,Питербургер,,,cafe,,,,,node,5210437923,POINT (37.5970985 55.7523226)
40347,Face-Off,,,pub,,,,,node,5209076707,POINT (37.8164883 55.7484549)
40349,KFC,,,fast_food,,,,,node,5209036323,POINT (37.6566862 55.7731308)
40350,,,,ice_cream,,,,,node,5208073525,POINT (37.4792393 55.6455815)
40368,Таком донер,,,fast_food,,,,,node,5209001442,POINT (37.6555245 55.7737382)
40407,Сирийская кухня,,,cafe,,,,,node,5203710123,POINT (37.6514672 55.8283559)
40411,Cofix,,,fast_food,,,,,node,5203406147,POINT (37.5353734 55.7996543)
40414,Da Lorenzo,,,fast_food,,,,,node,5202951321,POINT (37.5166879 55.6300376)
40415,Мистер картошка,,,fast_food,,,,,node,5209077452,POINT (37.6557576 55.7737228)
40429,,,,fast_food,,,,,node,5203556822,POINT (37.6116805 55.7984387)
40433,Старбакс,,,cafe,,,,,node,5200609424,POINT (37.6449606 55.7324477)
40434,У Михалыча,,,restaurant,,,,,node,5199660745,POINT (37.3984815 55.7234035)
40437,Брусника,,,cafe,,,,,node,5200560062,POINT (37.578904 55.7308851)
40447,Школьник,,,cafe,,,,,node,5199976326,POINT (37.6567702 55.7617255)
40452,Пицца Паоло,,,fast_food,,,,,node,5199660741,POINT (37.4209733 55.7186382)
40458,Булочная кондитерская № 173,,,cafe,,,,,node,5199660744,POINT (37.4150822 55.7246513)
40460,Золотое сечение,,,restaurant,,,,,node,5199660743,POINT (37.4469964 55.7245496)
40465,Domino's Pizza,,,fast_food,,,,,node,5199660737,POINT (37.4092938 55.7140009)
40471,VIP WOK buffet,,,cafe,,,,,node,5199660739,POINT (37.4067739 55.7164174)
40489,Папа Джонс,,,cafe,,,,,node,5199660738,POINT (37.4070177 55.7164803)
40509,Эzo,,,restaurant,,,,,node,5198287822,POINT (37.5929942 55.7497886)
40510,Хинкальная на Часовой,,,restaurant,,,,,node,5198355699,POINT (37.5299213 55.8078876)
40523,Вок и Доннер,,,fast_food,,,,,node,5198355700,POINT (37.5301968 55.8081769)
40529,Кино,,,restaurant,,,,,node,5196257526,POINT (37.6245926 55.7814884)
40530,Полянка,,,cafe,,,,,node,5197601124,POINT (37.667895 55.7956519)
40537,Сварня,,,restaurant,,,,,node,5196263621,POINT (37.6353125 55.7899441)
40587,Теремок,,,fast_food,,,,,node,5194673627,POINT (37.5384379 55.748788)
40627,Даблби,,,cafe,,,,,node,5194316718,POINT (37.5219944 55.797687)
40703,,,,cafe,,,,,node,5190869496,POINT (37.6217776 55.8072012)
40710,ВьетКафе,,,restaurant,,,,,node,5188519923,POINT (37.5377971 55.7486595)
40711,Пекарня Донер-кебаб,,,fast_food,,,,,node,5189418647,POINT (37.737397 55.6048819)
40734,,,,ice_cream,,,,,node,5186200132,POINT (37.7188496 55.7842711)
40753,Nordeka,,,restaurant,,,,,node,5185882705,POINT (37.5865835 55.7543611)
40773,Молодость,,,bar,,,,,node,5185882686,POINT (37.6788166 55.7770271)
40776,Донеркебаб,,,fast_food,,,,,node,5186162122,POINT (37.7219068 55.783818)
40784,Grand Урюк,,,restaurant,,,,,node,5183655032,POINT (37.5452119 55.7902802)
40795,Мясо&Паста,,,cafe,,,,,node,5183649121,POINT (37.5914544 55.7788784)
40863,Лепим и варим,,,restaurant,,,,,node,5180228769,POINT (37.6349056 55.7776118)
40865,Хмели Сунели,,,restaurant,,,,,node,5180476418,POINT (37.5318394 55.7905738)
40867,,,,cafe,,,,,node,5180710803,POINT (37.7168118 55.8202663)
40868,The Greene King Pub,,,restaurant,,,,,node,5180315823,POINT (37.5041561 55.7016606)
40876,Ra Family,,,cafe,,,,,node,5180468935,POINT (37.5955842 55.7652236)
40895,Патиссон,,,cafe,,,,,node,5177221876,POINT (37.6028806 55.7537309)
40903,Колбасный цех,,,restaurant,,,,,node,5177028399,POINT (37.5596487 55.7503097)
40904,,,,ice_cream,,,,,node,5177025642,POINT (37.7386463 55.6046337)
40907,Cofix,,,fast_food,,,,,node,5177432193,POINT (37.5009888 55.7419821)
40917,,,,pub,,,,,node,5176340553,POINT (37.6683743 55.7687687)
40941,Андерсон,,,cafe,,,,,node,5176435729,POINT (37.483282 55.7992769)
40943,Суши стор,,,cafe,,,,,node,5176435725,POINT (37.4862687 55.7976058)
40965,Кахури,,,cafe,,,,,node,5176009329,POINT (37.5183442 55.6338273)
40967,Smartwine,,,restaurant,,,,,node,5176020078,POINT (37.6000171 55.7200864)
40969,,,,ice_cream,,,,,node,5176003426,POINT (37.5171778 55.6320072)
40979,,,,ice_cream,,,,,node,5176013124,POINT (37.5186843 55.633958)
40989,Cofix,,,fast_food,,,,,node,5175195840,POINT (37.567234 55.7432323)
41012,Гриль,,,fast_food,,,,,node,5173189892,POINT (37.5443151 55.7740392)
41014,Осетинские пироги,,,cafe,,,,,node,5173200124,POINT (37.5270669 55.7729641)
41043,,,,cafe,,,,,node,5175170290,POINT (37.5274879 55.8109248)
41053,,,,fast_food,,,,,node,5172811626,POINT (37.6438741 55.6787018)
41054,,,,cafe,,,,,node,5172811623,POINT (37.6415483 55.679185)
41064,Папа Джонс,,,cafe,,,,,node,5168796123,POINT (37.5255277 55.8939921)
41072,Буркина фасоль,,,cafe,,,,,node,5167750848,POINT (37.5643188 55.7645416)
41074,Суши Wok,,,fast_food,,convenience,,,node,5167712264,POINT (37.7478172 55.6102164)
41108,Макдоналдс,,,fast_food,,,,,node,5166229746,POINT (37.4773615 55.8546619)
41114,Мацони,,,cafe,,,,,node,5164476822,POINT (37.6571169 55.8231149)
41115,Столовая #4,,,cafe,,,,,node,5164476724,POINT (37.664383 55.8205518)
41122,Кольчуга,,,restaurant,,,,,node,5164091535,POINT (37.6272987 55.752811)
41128,Хлеб Насущный,,,cafe,,bakery,,,node,5164091542,POINT (37.6209694 55.7569353)
41151,Му-му,,,cafe,,,,,node,5164581124,POINT (37.4779904 55.8552281)
41165,Coffee and The City,,,cafe,,,,,node,5163357621,POINT (37.4793826 55.7502114)
41202,T.G.I. Friday’s,,,restaurant,,,,,node,5163013521,POINT (37.6220673 55.7078968)
41214,,,,fast_food,,,,,node,5162200372,POINT (37.5635536 55.5107409)
41218,Самса №1,,,fast_food,,,,,node,5162190497,POINT (37.5633631 55.5101972)
41233,,,,cafe,,,,,node,5161593995,POINT (37.6377479 55.7408184)
41318,Grizzly Burrrgers,,,fast_food,,,,,node,5156794724,POINT (37.6445109 55.7286608)
41328,Суши Wok,,,fast_food,,convenience,,,node,5155214823,POINT (37.5941094 55.8337783)
41338,Хищник,,,cafe,,,,,node,5155631121,POINT (37.6360531 55.7299932)
