,Unnamed: 0,Name,global_id,TypeObject,AdmArea,District,Address,SeatsCount,Longitude_WGS84,Latitude_WGS84,geoData,SeatClass
110,634,Буфет № 11 при общежитии №8 РГАУ-МСХА им. К.А. ТИМИРЯЗЕВА,637409197,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 2Б",16,37.555798553091705,55.8318799405815,"{type=Point, coordinates=[37.5557985530917, 55.8318799405815]}",Маленький
111,635,Столовой РГАУ-МСХА им. К.А. Тимирязева,637409224,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 2А",150,37.553475760084794,55.831837761624406,"{type=Point, coordinates=[37.5534757600848, 55.8318377616244]}",Большой
112,636,Буфет № 7 в общежитии РГАУ-МСХА им. К.А. ТИМИРЯЗЕВА,637409226,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 2А",24,37.5548329578468,55.8319884005488,"{type=Point, coordinates=[37.5548329578468, 55.8319884005488]}",Маленький
113,637,Буфет при СОК РГАУ-МСХА им. К.А. ТИМИРЯЗЕВА,637409259,столовая,Северный административный округ,Тимирязевский район,"город Москва, Лиственничная аллея, дом 12, строение 2",16,37.5648322330532,55.834097284227,"{type=Point, coordinates=[37.5648322330532, 55.834097284227]}",Маленький
114,638,СТОЛ. ШК. 1213,637409409,столовая,Северный административный округ,Тимирязевский район,"город Москва, 3-й Нижнелихоборский проезд, дом 15/27",200,37.565572522741604,55.844067742547004,"{type=Point, coordinates=[37.5655725227416, 55.844067742547]}",Большой
115,639,Школа № 187,637409410,столовая,Юго-Западный административный округ,Гагаринский район,"город Москва, Ломоносовский проспект, дом 3, корпус 1",60,37.5462337957448,55.6841093852009,"{type=Point, coordinates=[37.5462337957448, 55.6841093852009]}",Маленький
116,641,КП МГУ буфет 72,637409516,столовая,Западный административный округ,район Раменки,"город Москва, Ломоносовский проспект, дом 31, корпус 5",60,37.5072452055048,55.707503785195996,"{type=Point, coordinates=[37.5072452055048, 55.707503785196]}",Маленький
117,642,При Всероссийском учебном научно - методическом центре,637409546,столовая,Восточный административный округ,район Богородское,"город Москва, Лосиноостровская улица, дом 2, строение 1",150,37.69633819929591,55.82485623322432,"{type=Point, coordinates=[37.69633819929591, 55.82485623322433]}",Большой
118,651,Специализированный цех ВИТО-1,637410020,столовая,Восточный административный округ,район Ивановское,"город Москва, Магнитогорская улица, дом 19",1,37.82979195692794,55.77552406425532,"{type=Point, coordinates=[37.82979195692795, 55.775524064255315]}",Маленький
119,659,Столовая при ГБОУ Школа 57,637410368,столовая,Центральный административный округ,район Хамовники,"город Москва, Малый Знаменский переулок, дом 7/10, строение 2",36,37.60496441599264,55.748294824633,"{type=Point, coordinates=[37.60496441599264, 55.748294824633]}",Маленький
